학교명,학교급구분,소재지도로명주소,위도,경도,Region_Name
서울남산초등학교,초등학교,서울특별시 중구 퇴계로22길 17 서울남산초등학교 (남산동2가),37.55991348,126.9867556,중구
서울용마초등학교,초등학교,서울특별시 광진구 천호대로113길 10 (중곡동),37.55802533,127.0841901,광진구
서울고현초등학교,초등학교,서울특별시 강동구 상일로11길 110 . 서울고현초등학교,37.55405326,127.1658598,강동구
서울오류남초등학교,초등학교,서울특별시 구로구 서해안로24길 22 (오류동. 오류남초등학교),37.48938155,126.8384138,구로구
서울신도림초등학교,초등학교,서울특별시 구로구 신도림로19길 44 . 서울신도림초등학교 (신도림동),37.51227653,126.8828823,구로구
서울성원초등학교,초등학교,서울특별시 마포구 월드컵로36길 34 (성산동),37.56698252,126.9045421,마포구
서울한서초등학교,초등학교,서울특별시 마포구 대흥로24바길 27 서울한서초 (염리동),37.55351907,126.9496358,마포구
서울학동초등학교,초등학교,서울특별시 강남구 선릉로115길 42 . 서울학동초등학교 (논현동),37.51212997,127.0398509,강남구
서울신석초등학교,초등학교,서울특별시 마포구 대흥로 33 . 서울신석초등학교 (신수동),37.54416118,126.9378894,마포구
서울구남초등학교,초등학교,서울특별시 광진구 구의강변로 69 . 서울구남초등학교 (구의동),37.53683145,127.0923309,광진구
서울용암초등학교,초등학교,서울특별시 용산구 녹사평대로60길 39 (용산동2가. 용암초등학교),37.54494716,126.9895351,용산구
서울화계초등학교,초등학교,서울특별시 강북구 솔매로50가길 25 (미아동),37.62369294,127.0292259,강북구
서울장안초등학교,초등학교,서울특별시 광진구 군자로 74 (군자동),37.55018701,127.0721269,광진구
서울혜화초등학교,초등학교,서울특별시 종로구 혜화로 32 . 서울혜화초등학교 (혜화동),37.58913694,126.9998927,종로구
서울신창초등학교,초등학교,서울특별시 도봉구 덕릉로60길 93 . 신창초등학교 (창동),37.63659186,127.0419625,도봉구
서울가곡초등학교,초등학교,서울특별시 강서구 공항대로36길 74 (마곡동. 가곡초등학교),37.55538679,126.8358488,강서구
서울정덕초등학교,초등학교,서울특별시 성북구 아리랑로 63 (동소문동7가.서울정덕초등학교),37.59782277,127.0135147,성북구
서울초당초등학교,초등학교,서울특별시 도봉구 해등로32길 11 (방학동),37.6581088,127.0223015,도봉구
서울인왕초등학교,초등학교,서울특별시 서대문구 세무서길 33-9 (홍제동.서울인왕초등학교),37.59023007,126.9447891,서대문구
서울원효초등학교,초등학교,서울특별시 용산구 효창원로13길 38 . 서울원효초등학교 (산천동.원효초등학교),37.53607983,126.9514815,용산구
서울숭례초등학교,초등학교,서울특별시 성북구 종암로5길 14 (종암동.서울숭례초등학교),37.594893,127.0345745,성북구
서울상현초등학교,초등학교,서울특별시 동작구 상도로58길 21 (상도동),37.49496183,126.9526884,동작구
서울동의초등학교,초등학교,서울특별시 광진구 영화사로 111 (구의동.서울동의초등학교),37.5535347,127.0984388,광진구
서울유현초등학교,초등학교,서울특별시 강북구 인수봉로37길 24 (수유동.서울유현초등학교),37.63194948,127.0116361,강북구
서울신은초등학교,초등학교,서울특별시 양천구 신정이펜2로 30 (신정동),37.51404913,126.8320115,양천구
리라초등학교,초등학교,서울특별시 중구 소파로2길 7 (예장동),37.55773496,126.9879121,중구
동산초등학교,초등학교,서울특별시 중구 매봉18길 109 동산초등학교 (신당동),37.5557597,127.0171653,중구
서울누원초등학교,초등학교,서울특별시 도봉구 마들로 859-44 (도봉동),37.68669133,127.0493712,도봉구
서울남정초등학교,초등학교,서울특별시 용산구 원효로64길 17-10 . 서울남정초등학교 (원효로2가),37.53656475,126.9649864,용산구
서울동원초등학교,초등학교,서울특별시 중랑구 송림길 114 . 서울동원초등학교 (망우동),37.60465557,127.1051687,중랑구
서울창도초등학교,초등학교,서울특별시 도봉구 방학로 32-28 (방학동. 서울창도초등학교),37.66371152,127.0495288,도봉구
서울송원초등학교,초등학교,서울특별시 성동구 동일로43길 9 (송정동),37.55398973,127.0697433,성동구
서울언주초등학교,초등학교,서울특별시 강남구 남부순환로363길 19 (도곡동.언주초등학교),37.48655528,127.0370393,강남구
서울신흥초등학교,초등학교,서울특별시 금천구 독산로36나길 21 (시흥동. 신흥초등학교),37.45940722,126.9086512,금천구
서울자양초등학교,초등학교,서울특별시 광진구 아차산로44길 26 (자양동),37.53686705,127.079457,광진구
서울행림초등학교,초등학교,서울특별시 동작구 솔밭로 47 (사당동.행림초등학교),37.48161782,126.9645735,동작구
서울송중초등학교,초등학교,서울특별시 강북구 오현로 9 서울송중초등학교(미아동. 송중초등학교),37.61689704,127.0313774,강북구
서울군자초등학교,초등학교,서울특별시 동대문구 한천로6길 21 . 서울군자초등학교 (장안동),37.56430147,127.0613471,동대문구
서울석계초등학교,초등학교,서울특별시 성북구 한천로58길 273 (석관동),37.60857861,127.0699087,성북구
서울진관초등학교,초등학교,서울특별시 은평구 진관4로 78-16 (진관동.진관초등학교),37.64519948,126.9292124,은평구
서울고척초등학교,초등학교,서울특별시 구로구 경서로 31 (고척동),37.50104253,126.8569791,구로구
서울청룡초등학교,초등학교,서울특별시 관악구 관악로5길 61 (봉천동. 서울청룡초등학교),37.47578967,126.9512057,관악구
서울발산초등학교,초등학교,서울특별시 강서구 강서로45길 113 (내발산동.발산초등학교),37.55003812,126.8310383,강서구
서울개일초등학교,초등학교,서울특별시 강남구 개포로 401 . 개일초등학교 (개포동.개일초등학교),37.48574428,127.0580022,강남구
서울서일초등학교,초등학교,서울특별시 서초구 남부순환로339길 38 (서초동.서일초등학교),37.48477207,127.0226321,서초구
서울덕암초등학교,초등학교,서울특별시 노원구 덕릉로112길 68 . 서울덕암초등학교 (상계동),37.66657456,127.0812564,노원구
서울공릉초등학교,초등학교,서울특별시 노원구 동일로173길 12 (공릉동.서울공릉초등학교),37.6193999,127.0740392,노원구
서울동신초등학교,초등학교,서울특별시 성북구 보문사길 50 (보문동3가.서울동신초등학교),37.5829164,127.0167512,성북구
서울연신초등학교,초등학교,서울특별시 은평구 연서로 347 (불광동),37.62666722,126.9285468,은평구
서울내발산초등학교,초등학교,서울특별시 강서구 강서로46길 23 (내발산동.내발산초등학교),37.55158286,126.8378331,강서구
서울대명초등학교,초등학교,서울특별시 강동구 상암로 271 (명일동.서울대명초등학교),37.54716438,127.1532897,강동구
서울홍연초등학교,초등학교,서울특별시 서대문구 백련사길 55 . 서울홍연초등학교 (홍은동),37.58171496,126.9310551,서대문구
서울신상도초등학교,초등학교,서울특별시 동작구 장승배기로 14 (상도동.서울신상도초등학교),37.50017384,126.9439776,동작구
서울후암초등학교,초등학교,서울특별시 용산구 두텁바위로 140 . 서울후암초등학교 (후암동),37.55110281,126.98218,용산구
서울계상초등학교,초등학교,서울특별시 노원구 한글비석로41가길 24 (상계동),37.66292996,127.0680751,노원구
광운초등학교,초등학교,서울특별시 성북구 한천로 694 (장위동. 광운초등학교),37.61885977,127.0547069,성북구
서울백운초등학교,초등학교,서울특별시 도봉구 삼양로146길 17 (쌍문동),37.65298707,127.013549,도봉구
서울고산초등학교,초등학교,서울특별시 구로구 중앙로 6 (고척동. 고산초등학교),37.49924178,126.8655182,구로구
서울신목초등학교,초등학교,서울특별시 양천구 신목로5길 11-6 (신정동.서울신목초등학교),37.51691589,126.8728673,양천구
서울방산초등학교,초등학교,서울특별시 송파구 오금로27길 42 (방이동),37.50937106,127.1209698,송파구
서울동답초등학교,초등학교,서울특별시 동대문구 답십리로60길 12 (답십리동.서울동답초등학교),37.57211378,127.0645741,동대문구
서울태릉초등학교,초등학교,서울특별시 노원구 노원로1길 36 . 서울태릉초등학교 (공릉동),37.62246894,127.0849434,노원구
서울신가초등학교,초등학교,서울특별시 송파구 송이로 75 . 서울신가초등학교 (가락동),37.50001932,127.1200978,송파구
서울북한산초등학교,초등학교,서울특별시 은평구 대서문길 42-3 . 서울북한산초등학교 (진관동),37.65405216,126.9501817,은평구
서울신북초등학교,초등학교,서울특별시 마포구 월드컵북로38길 26 . 서울신북초등학교 (중동),37.57095668,126.9047454,마포구
서울안암초등학교,초등학교,서울특별시 성북구 고려대로7가길 39 (안암동2가. 서울안암초등학교),37.58723548,127.0226712,성북구
서울길동초등학교,초등학교,서울특별시 강동구 양재대로116길 69 . 서울길동초등학교 (길동),37.5385062,127.1448144,강동구
서울영서초등학교,초등학교,서울특별시 구로구 도림로20길 57 (구로동. 서울영서초등학교),37.48842542,126.8947429,구로구
서울성수초등학교,초등학교,서울특별시 성동구 아차산로17길 21 (성수동2가. 성수초등학교),37.54433609,127.0632562,성동구
서울숭덕초등학교,초등학교,서울특별시 성북구 정릉로 279 (정릉동.서울숭덕초등학교),37.6043771,127.0138955,성북구
서울계남초등학교,초등학교,서울특별시 양천구 목동동로2길 54 . 서울계남초등학교 (신정동.서울계남초등학교),37.50996546,126.8601556,양천구
서울목원초등학교,초등학교,서울특별시 양천구 목동중앙로 204 (목동.목원초등학교),37.54291947,126.8823543,양천구
서울서교초등학교,초등학교,서울특별시 마포구 와우산로23길 20-27 (서교동),37.55492474,126.924974,마포구
서울문현초등학교,초등학교,서울특별시 송파구 충민로 137 . (서울문현초등학교) (장지동),37.48268633,127.1302223,송파구
신광초등학교,초등학교,서울특별시 용산구 청파로 263 . 신광초등학교 청파동 3가 100 (청파동3가),37.54270265,126.9702694,용산구
숭의초등학교,초등학교,서울특별시 중구 소파로2길 10 (예장동.숭의여자대학),37.55633675,126.9880785,중구
서울양강초등학교,초등학교,서울특별시 양천구 오목로 101 (신월동. 서울양강초등학교),37.52399802,126.8480459,양천구
서울안평초등학교,초등학교,서울특별시 동대문구 장한로14길 61 . 서울안평초등학교 (장안동),37.56571163,127.071815,동대문구
서울송전초등학교,초등학교,서울특별시 송파구 석촌호수로 159 (잠실동),37.50881326,127.0950142,송파구
서울서강초등학교,초등학교,서울특별시 마포구 독막로 113 (상수동.서강초등학교),37.54826989,126.9268512,마포구
서울마장초등학교,초등학교,서울특별시 성동구 마장로35나길 31 . 서울마장초등학교 (마장동),37.56805126,127.0423547,성동구
서울사근초등학교,초등학교,서울특별시 성동구 사근동11길 16 (사근동. 사근초등학교),37.562685,127.047545,성동구
서울덕수초등학교,초등학교,서울특별시 중구 덕수궁길 140 서울덕수초등학교 (정동),37.56863502,126.9745777,중구
서울북가좌초등학교,초등학교,서울특별시 서대문구 거북골로19길 20 (북가좌동. 서울북가좌초등학교),37.57783539,126.9075898,서대문구
화랑초등학교,초등학교,서울특별시 노원구 화랑로 621 . 서울여자대학교 (공릉동),37.62813045,127.0936526,노원구
계성초등학교,초등학교,서울특별시 서초구 신반포로19길 23 . 계성초등학교 (반포동),37.50467615,126.9967878,서초구
서울도곡초등학교,초등학교,서울특별시 강남구 선릉로64길 33 (대치동. 도곡초등학교),37.49906114,127.0546704,강남구
서울언북초등학교,초등학교,서울특별시 강남구 삼성로135길 42 (청담동.언북초등학교),37.51996032,127.0456394,강남구
경기초등학교,초등학교,서울특별시 서대문구 경기대로9길 10 (충정로2가),37.56528345,126.962771,서대문구
서울삼각산초등학교,초등학교,서울특별시 강북구 삼양로19길 141 (미아동.삼각산초등학교),37.61621955,127.0143301,강북구
서울홍릉초등학교,초등학교,서울특별시 동대문구 회기로 90 (청량리동),37.59098046,127.0471967,동대문구
서울온수초등학교,초등학교,서울특별시 구로구 부일로 893 (온수동),37.49387139,126.826079,구로구
서울안산초등학교,초등학교,서울특별시 서대문구 통일로 321 (홍제동),37.57934044,126.9515446,서대문구
서울영본초등학교,초등학교,서울특별시 동작구 만양로12가길 69 . 서울영본초등학교 (본동),37.51050225,126.9488388,동작구
서울영신초등학교,초등학교,서울특별시 영등포구 도신로60길 23 (신길동),37.50985335,126.9181917,영등포구
서울홍파초등학교,초등학교,서울특별시 동대문구 고산자로 518 (제기동),37.58622252,127.0393779,동대문구
서울대신초등학교,초등학교,서울특별시 서대문구 이화여대2길 27 (대현동. 서울대신초등학교),37.55795026,126.947738,서대문구
한양초등학교,초등학교,서울특별시 성동구 살곶이길 208 . 한양초등학교 (사근동),37.55776262,127.0501659,성동구
서울삼전초등학교,초등학교,서울특별시 송파구 백제고분로28길 19 (삼전동),37.50145573,127.0925891,송파구
서울장충초등학교,초등학교,서울특별시 중구 청구로17길 40 . 서울장충초등학교 (신당동),37.55991095,127.0113002,중구
서울동호초등학교,초등학교,서울특별시 성동구 매봉길 49-35 (옥수동. 동호초등학교),37.54661057,127.0100328,성동구
서울상경초등학교,초등학교,서울특별시 노원구 수락산로 237 (상계동.상경초등학교),37.67050507,127.0517418,노원구
서울연천초등학교,초등학교,서울특별시 은평구 연서로34길 22 연천초등학교 (불광동),37.62081253,126.9294822,은평구
서울행현초등학교,초등학교,서울특별시 성동구 행당로 95 (행당동),37.55764558,127.0292998,성동구
충암초등학교,초등학교,서울특별시 은평구 가좌로5길 5 . 충암초등학교 (응암동),37.58545471,126.9224885,은평구
서울대왕초등학교,초등학교,서울특별시 강남구 헌릉로618길 8 (세곡동.대왕초등학교),37.46424569,127.1056184,강남구
서울응봉초등학교,초등학교,서울특별시 성동구 독서당로62길 28 (응봉동. 응봉초등학교),37.55010169,127.0336944,성동구
서울월정초등학교,초등학교,서울특별시 강서구 월정로 176 (화곡동.월정초등학교),37.5343843,126.8363946,강서구
서울신자초등학교,초등학교,서울특별시 광진구 뚝섬로46길 64 . 서울신자초등학교 (자양동),37.53027881,127.0756009,광진구
서울백석초등학교,초등학교,서울특별시 강서구 공항대로 491 (등촌동.백석초등학교),37.5533589,126.8620354,강서구
서울창천초등학교,초등학교,서울특별시 마포구 백범로1길 56 . 서울창천초등학교 (노고산동),37.55488653,126.939603,마포구
매원초등학교,초등학교,서울특별시 성북구 북악산로 870 (돈암동),37.59805481,127.019009,성북구
서울창원초등학교,초등학교,서울특별시 도봉구 해등로 103 (창동. 서울창원초등학교),37.6523306,127.0405915,도봉구
서울한산초등학교,초등학교,서울특별시 강동구 풍성로 261 (서울한산초등학교. 둔촌동),37.52810439,127.1414986,강동구
명지초등학교,초등학교,서울특별시 서대문구 명지2길 32-20 (홍은동),37.58336123,126.928555,서대문구
서울북성초등학교,초등학교,서울특별시 서대문구 북아현로1나길 22 (북아현동. 북성초등학교),37.5591762,126.9522691,서대문구
예일초등학교,초등학교,서울특별시 은평구 연서로 117 (구산동. 예일초등학교),37.61027453,126.9143432,은평구
서울대청초등학교,초등학교,서울특별시 강남구 양재대로55길 28 . 서울대청초등학교 (일원동),37.49283342,127.0879251,강남구
서울구로초등학교,초등학교,서울특별시 구로구 구로중앙로27나길 9 . 구로동443 (구로동),37.49690415,126.8860083,구로구
서울지향초등학교,초등학교,서울특별시 양천구 신정로11길 74 . 서울지향초등학교 (신정동.지향초등학교),37.51294157,126.8371342,양천구
서울영원초등학교,초등학교,서울특별시 영등포구 도영로22길 31 (영등포동. 영원초등학교),37.51055944,126.9022665,영등포구
서울개운초등학교,초등학교,서울특별시 성북구 정릉로48길 52 (돈암동.서울개운초등학교),37.60178264,127.0277783,성북구
서울상신초등학교,초등학교,서울특별시 은평구 가좌로 361 (신사동),37.59780796,126.9050438,은평구
서울시흥초등학교,초등학교,서울특별시 금천구 독산로23길 26 . 서울시흥초등학교 (시흥동),37.45477479,126.9048222,금천구
서울대방초등학교,초등학교,서울특별시 영등포구 여의대방로35길 14 (신길동),37.5023889,126.9194861,영등포구
서울염동초등학교,초등학교,서울특별시 강서구 양천로73길 17 (염창동.염동초등학교),37.55229188,126.8722223,강서구
서울동명초등학교,초등학교,서울특별시 성동구 마장로29길 29 . 서울동명초등학교 (마장동),37.56856515,127.0356624,성동구
서울수명초등학교,초등학교,서울특별시 강서구 수명로1길 84 (내발산동),37.55266332,126.8238445,강서구
서울등명초등학교,초등학교,서울특별시 강서구 강서로56나길 34 (등촌동.등명초등학교),37.56062412,126.8422904,강서구
서울미양초등학교,초등학교,서울특별시 강북구 솔샘로 195 (미아동.미양초등학교),37.62122933,127.0136937,강북구
서울인수초등학교,초등학교,서울특별시 강북구 인수봉로 269 (수유동.서울인수초등학교),37.64278663,127.0099567,강북구
서울길음초등학교,초등학교,서울특별시 성북구 길음로 142 (길음동.서울길음초등학교),37.61346919,127.0177877,성북구
서울강월초등학교,초등학교,서울특별시 양천구 신월로 97 (신월동.서울강월초등학교),37.51602612,126.8339055,양천구
서울잠동초등학교,초등학교,서울특별시 송파구 올림픽로35길 122 (신천동. 잠동초등학교),37.51796437,127.1000484,송파구
서울삼양초등학교,초등학교,서울특별시 강북구 삼양로49길 17 (미아동.삼양초등학교),37.62346894,127.0167773,강북구
서울우이초등학교,초등학교,서울특별시 강북구 삼양로99길 36 (수유동.서울우이초등학교),37.63847291,127.0148822,강북구
서울무학초등학교,초등학교,서울특별시 성동구 무학봉15길 21 . 하왕십리동 950-1. 서울무학초등학교,37.56293165,127.0296135,성동구
서울오봉초등학교,초등학교,서울특별시 도봉구 시루봉로 285 . 서울오봉초등학교 (도봉동),37.67175795,127.0403478,도봉구
서울중대초등학교,초등학교,서울특별시 송파구 송파대로36길 8 (송파동),37.50011095,127.1139167,송파구
서울쌍문초등학교,초등학교,서울특별시 도봉구 우이천로 360 . 서울쌍문초등학교 (쌍문동.쌍문초등학교),37.64866828,127.0247292,도봉구
서울상암초등학교,초등학교,서울특별시 마포구 월드컵북로 353 (상암동.상암초등학교),37.57658427,126.8923219,마포구
서울반원초등학교,초등학교,서울특별시 서초구 잠원로3길 28 (잠원동.반원초등학교),37.51002963,127.0040536,서초구
서울압구정초등학교,초등학교,서울특별시 강남구 압구정로39길 29 (압구정동.압구정초등학교),37.53137101,127.0308441,강남구
동북초등학교,초등학교,서울특별시 도봉구 시루봉로 53 (쌍문동),37.65500731,127.0262313,도봉구
서울충무초등학교,초등학교,서울특별시 중구 퇴계로50길 13 (장충동2가. 충무초등학교),37.5618487,127.0018595,중구
서울녹천초등학교,초등학교,서울특별시 노원구 마들로3길 34 . 서울녹천초등학교 (월계동),37.62864668,127.0634191,노원구
서울위례별초등학교,초등학교,서울특별시 송파구 위례광장로 243 장지동. 서울위례별초등학교,37.47881416,127.1450416,송파구
서울중흥초등학교,초등학교,서울특별시 중랑구 봉화산로 82 . 서울중흥초등학교 (중화동),37.6015751,127.0842006,중랑구
서울장곡초등학교,초등학교,서울특별시 성북구 장월로23길 16 (장위동.서울장곡초등학교),37.61664678,127.0482202,성북구
서울문백초등학교,초등학교,서울특별시 금천구 시흥대로47길 43-1 (시흥동. 문백초등학교),37.44709025,126.8992804,금천구
서울도성초등학교,초등학교,서울특별시 강남구 역삼로 313 (역삼동.도성초등학교),37.500908,127.0491834,강남구
서울은빛초등학교,초등학교,서울특별시 은평구 진관3로 73-17 (진관동),37.64249339,126.9191401,은평구
서울장위초등학교,초등학교,서울특별시 성북구 장월로8가길 41 (장위동.서울장위초등학교),37.61212683,127.0498993,성북구
서울강일초등학교,초등학교,서울특별시 강동구 아리수로98길 24 . 서울강일초등학교 (강일동),37.56501397,127.1772858,강동구
서울양남초등학교,초등학교,서울특별시 광진구 뚝섬로64길 71 . (자양동. 서울양남초등학교),37.53107315,127.0896606,광진구
서울문창초등학교,초등학교,서울특별시 동작구 신대방2길 14 (신대방동.서울문창초등학교),37.48879881,126.9136647,동작구
서울노일초등학교,초등학교,서울특별시 노원구 동일로 1625 (상계동.노일초등학교),37.67323923,127.0547828,노원구
서울경수초등학교,초등학교,서울특별시 성동구 뚝섬로13길 22 (성수동2가.경수초등학교),37.54035344,127.0583318,성동구
서울명덕초등학교,초등학교,서울특별시 강동구 양재대로156길 11 . 서울명덕초등학교 (고덕동),37.55689629,127.1460078,강동구
서울대림초등학교,초등학교,서울특별시 동작구 대방동1길 22 (대방동),37.5006148,126.925733,동작구
서울상지초등학교,초등학교,서울특별시 마포구 월드컵로42길 30 . 서울상지초등학교 (상암동),37.57960197,126.8821351,마포구
서울양전초등학교,초등학교,서울특별시 강남구 개포로 513 . 서울양전초등학교 (개포동),37.49047397,127.0700626,강남구
서울경동초등학교,초등학교,서울특별시 성동구 성수일로 34 (성수동1가.경동초등학교),37.54304168,127.0504709,성동구
서울신명초등학교,초등학교,서울특별시 강동구 명일로24길 33 . 서울신명초등학교 (길동),37.54103994,127.1495915,강동구
서울성자초등학교,초등학교,서울특별시 광진구 뚝섬로56길 7 . 서울성자초등학교 (자양동),37.53117606,127.083145,광진구
상명초등학교,초등학교,서울특별시 노원구 덕릉로 541 . 상명초등학교 (중계동),37.64839699,127.0675498,노원구
서울토성초등학교,초등학교,서울특별시 송파구 풍성로20길 44 . 서울토성초등학교 (풍납동),37.53164751,127.1151401,송파구
서울신대림초등학교,초등학교,서울특별시 영등포구 대림로8길 25 (대림동),37.49192403,126.9058543,영등포구
서울매동초등학교,초등학교,서울특별시 종로구 사직로9길 19 . 서울매동초등학교 (필운동),37.57731605,126.9667696,종로구
서울영남초등학교,초등학교,서울특별시 금천구 문성로 62-15 (독산동),37.47568056,126.9094339,금천구
서울광장초등학교,초등학교,서울특별시 광진구 광장로1길 27 . 서울광장초등학교 (광장동),37.54832225,127.1013357,광진구
서울연은초등학교,초등학교,서울특별시 은평구 백련산로2길 35 . 서울연은초등학교 (응암동),37.59040776,126.9251778,은평구
서울신정초등학교,초등학교,서울특별시 강서구 곰달래로31가길 27 (화곡동),37.53274382,126.852547,강서구
서울우면초등학교,초등학교,서울특별시 서초구 태봉로 59,37.46434739,127.0237894,서초구
서울재동초등학교,초등학교,서울특별시 종로구 북촌로4길 7 . 서울재동초등학교 (가회동),37.57992482,126.9855602,종로구
서울매봉초등학교,초등학교,서울특별시 구로구 고척로21길 55 . 서울매봉초등학교 (개봉동),37.50450266,126.8444876,구로구
서울등원초등학교,초등학교,서울특별시 강서구 화곡로65길 90 . 서울등원초등학교 (등촌동),37.56050463,126.8498341,강서구
서울중랑초등학교,초등학교,서울특별시 중랑구 봉우재로6길 26 (면목동.중랑초등학교),37.5891883,127.0757847,중랑구
서울신기초등학교,초등학교,서울특별시 양천구 신정로 292 (신정동.서울신기초등학교),37.5113683,126.8543083,양천구
서울노량진초등학교,초등학교,서울특별시 동작구 장승배기로 160 (노량진동),37.51115855,126.9410107,동작구
서울세검정초등학교,초등학교,서울특별시 종로구 세검정로9길 1 (신영동.서울세검정초등학교),37.60317127,126.9609387,종로구
서울성북초등학교,초등학교,서울특별시 성북구 성북로 102-10 (성북동.서울성북초등학교),37.59391791,126.99827,성북구
서울대조초등학교,초등학교,서울특별시 은평구 연서로18길 17 (대조동),37.61287676,126.9195884,은평구
서울선사초등학교,초등학교,서울특별시 강동구 올림픽로 837 . 서울선사초등학교 (암사동. 서울선사초등학교),37.55601842,127.1287926,강동구
세종초등학교,초등학교,서울특별시 광진구 군자로 114 (군자동. 세종초등학교),37.55288743,127.0733106,광진구
서울우솔초등학교,초등학교,서울특별시 서초구 양재대로2길 74 . 서울우솔초등학교 (우면동),37.45709258,127.0193128,서초구
서울한강초등학교,초등학교,서울특별시 용산구 한강대로14길 9 (한강로3가. 한강초등학교),37.52522655,126.965079,용산구
서울공연초등학교,초등학교,서울특별시 노원구 동일로192가길 16 (공릉동.서울공연초등학교),37.62704561,127.0744063,노원구
추계초등학교,초등학교,서울특별시 서대문구 북아현로11가길 7 (북아현동.추계초등학교),37.56373909,126.9530768,서대문구
서울장월초등학교,초등학교,서울특별시 성북구 한천로101길 66 (장위동. 서울장월초등학교),37.62218043,127.0471628,성북구
서울신도초등학교,초등학교,서울특별시 은평구 진관1로 77-23 . 서울신도초등학교 (진관동),37.63296389,126.9293181,은평구
서울천호초등학교,초등학교,서울특별시 강동구 구천면로 310-11 (천호동.서울천호초등학교),37.54740529,127.1364524,강동구
서울교동초등학교,초등학교,서울특별시 종로구 삼일대로 446 (경운동),37.57468265,126.9877817,종로구
서울수락초등학교,초등학교,서울특별시 노원구 동일로 1745 (상계동.서울수락초등학교),37.68429385,127.0542211,노원구
서울등양초등학교,초등학교,서울특별시 강서구 강서로56나길 140 . 등양초등학교 (등촌동.등양초등학교),37.56479579,126.844666,강서구
서울창신초등학교,초등학교,서울특별시 종로구 지봉로 73 . 서울창신초등학교 (창신동),37.57598005,127.0142837,종로구
서울성내초등학교,초등학교,서울특별시 강동구 성내로3길 19 (성내동. 서울성내초등학교),37.53124788,127.1224654,강동구
성동초등학교,초등학교,서울특별시 광진구 자양로4길 63 (자양동),37.53317929,127.0895339,광진구
서울당곡초등학교,초등학교,서울특별시 관악구 보라매로2길 23 . 23 (봉천동.당곡초등학교),37.49000006,126.9299853,관악구
서울월곡초등학교,초등학교,서울특별시 성북구 장월로3길 42 (장위동.서울월곡초등학교),37.6098232,127.0464227,성북구
서울신사초등학교,초등학교,서울특별시 은평구 가좌로 275-2 . 서울신사초등학교 (신사동),37.5928019,126.9123036,은평구
서울영문초등학교,초등학교,서울특별시 영등포구 문래로 56 . 서울영문초등학교 (문래동6가),37.51968192,126.8876868,영등포구
서울강빛초등학교,초등학교,서울특별시 강동구 아리수로93다길 1 (강일동. 강빛초중통합학교),37.57432025,127.1710463,강동구
서울영일초등학교,초등학교,서울특별시 구로구 남부순환로105길 218 . 서울영일초등학교 (가리봉동),37.48519096,126.8837685,구로구
대광초등학교,초등학교,서울특별시 성북구 안암로 5 (보문동7가.대광초등학교),37.57907463,127.0236047,성북구
서울치현초등학교,초등학교,서울특별시 강서구 방화대로47길 43 서울치현초등학교,37.57562193,126.8145715,강서구
서울염창초등학교,초등학교,서울특별시 강서구 양천로 646-28 (염창동. 염창초등학교),37.5529516,126.8680558,강서구
서울마포초등학교,초등학교,서울특별시 마포구 도화2길 64 . 서울 마포초등학교 (도화동),37.53877757,126.9496417,마포구
서울녹번초등학교,초등학교,서울특별시 은평구 녹번로1길 1 (녹번동. 서울녹번초등학교),37.60413521,126.9262845,은평구
서울창서초등학교,초등학교,서울특별시 서대문구 연세로5나길 30-3 (창천동. 서울창서초등학교),37.55761215,126.9339648,서대문구
서울망원초등학교,초등학교,서울특별시 마포구 방울내로5길 28 (망원동.망원초등학교),37.56070749,126.9010709,마포구
서울갈현초등학교,초등학교,서울특별시 은평구 연서로29길 31 . 갈현초등학교 (갈현동),37.61925867,126.9167089,은평구
서울수리초등학교,초등학교,서울특별시 은평구 불광로14길 10-10 (불광동),37.62029538,126.9341783,은평구
서울중동초등학교,초등학교,서울특별시 마포구 월드컵북로 152 (성산동),37.56662306,126.9113446,마포구
서울강명초등학교,초등학교,서울특별시 강동구 상일로 74-1 (상일동),37.55455158,127.1733624,강동구
서울흥인초등학교,초등학교,서울특별시 중구 청구로6길 11 (신당동.흥인초등학교),37.56066057,127.0144421,중구
서울은명초등학교,초등학교,서울특별시 은평구 은평로4길 21-9 . 서울은명초등학교 (응암동),37.59769681,126.9184564,은평구
서울휘봉초등학교,초등학교,서울특별시 동대문구 장안벚꽃로 309 (휘경동.서울휘봉초등학교),37.58609494,127.0701251,동대문구
서울행당초등학교,초등학교,서울특별시 성동구 고산자로8길 6 . 서울행당초등학교 (행당동),37.55659684,127.034673,성동구
서울동자초등학교,초등학교,서울특별시 광진구 뚝섬로 561 (자양동),37.53458883,127.0725796,광진구
서울역촌초등학교,초등학교,서울특별시 은평구 은평로3길 25 . 서울역촌초등학교 (역촌동.서울역촌초등학교),37.60168154,126.914372,은평구
서울조원초등학교,초등학교,서울특별시 관악구 조원로 67 (신림동),37.48417783,126.909581,관악구
서울원신초등학교,초등학교,서울특별시 관악구 광신길 177 . 원신초등학교 (신림동),37.46694889,126.9273104,관악구
서울선린초등학교,초등학교,서울특별시 강동구 진황도로61길 29 . 서울선린초등학교 (둔촌동),37.52964096,127.1459128,강동구
서울번동초등학교,초등학교,서울특별시 강북구 오현로 204 (번동.번동초등학교),37.62900012,127.0407474,강북구
서울문래초등학교,초등학교,서울특별시 영등포구 문래로 104 (문래동3가. 문래초등학교),37.51866451,126.8932886,영등포구
