Legion_Name,Name,Kind,Distance,Class,latitude,longitude,adress,New_adress
강남구,서울양전초등학교,초등학교,,School,37.49047397,127.0700626,,서울특별시 강남구 개포로 513 . 서울양전초등학교 (개포동)
성동구,서울경동초등학교,초등학교,,School,37.54304168,127.0504709,,서울특별시 성동구 성수일로 34 (성수동1가.경동초등학교)
강동구,서울신명초등학교,초등학교,,School,37.54103994,127.1495915,,서울특별시 강동구 명일로24길 33 . 서울신명초등학교 (길동)
광진구,서울성자초등학교,초등학교,,School,37.53117606,127.083145,,서울특별시 광진구 뚝섬로56길 7 . 서울성자초등학교 (자양동)
노원구,상명초등학교,초등학교,,School,37.64839699,127.0675498,,서울특별시 노원구 덕릉로 541 . 상명초등학교 (중계동)
송파구,서울토성초등학교,초등학교,,School,37.53164751,127.1151401,,서울특별시 송파구 풍성로20길 44 . 서울토성초등학교 (풍납동)
영등포구,서울신대림초등학교,초등학교,,School,37.49192403,126.9058543,,서울특별시 영등포구 대림로8길 25 (대림동)
종로구,서울매동초등학교,초등학교,,School,37.57731605,126.9667696,,서울특별시 종로구 사직로9길 19 . 서울매동초등학교 (필운동)
금천구,서울영남초등학교,초등학교,,School,37.47568056,126.9094339,,서울특별시 금천구 문성로 62-15 (독산동)
광진구,서울광장초등학교,초등학교,,School,37.54832225,127.1013357,,서울특별시 광진구 광장로1길 27 . 서울광장초등학교 (광장동)
은평구,서울연은초등학교,초등학교,,School,37.59040776,126.9251778,,서울특별시 은평구 백련산로2길 35 . 서울연은초등학교 (응암동)
강서구,서울신정초등학교,초등학교,,School,37.53274382,126.852547,,서울특별시 강서구 곰달래로31가길 27 (화곡동)
서초구,서울우면초등학교,초등학교,,School,37.46434739,127.0237894,,서울특별시 서초구 태봉로 59
종로구,서울재동초등학교,초등학교,,School,37.57992482,126.9855602,,서울특별시 종로구 북촌로4길 7 . 서울재동초등학교 (가회동)
구로구,서울매봉초등학교,초등학교,,School,37.50450266,126.8444876,,서울특별시 구로구 고척로21길 55 . 서울매봉초등학교 (개봉동)
강서구,서울등원초등학교,초등학교,,School,37.56050463,126.8498341,,서울특별시 강서구 화곡로65길 90 . 서울등원초등학교 (등촌동)
중랑구,서울중랑초등학교,초등학교,,School,37.5891883,127.0757847,,서울특별시 중랑구 봉우재로6길 26 (면목동.중랑초등학교)
양천구,서울신기초등학교,초등학교,,School,37.5113683,126.8543083,,서울특별시 양천구 신정로 292 (신정동.서울신기초등학교)
동작구,서울노량진초등학교,초등학교,,School,37.51115855,126.9410107,,서울특별시 동작구 장승배기로 160 (노량진동)
종로구,서울세검정초등학교,초등학교,,School,37.60317127,126.9609387,,서울특별시 종로구 세검정로9길 1 (신영동.서울세검정초등학교)
성북구,서울성북초등학교,초등학교,,School,37.59391791,126.99827,,서울특별시 성북구 성북로 102-10 (성북동.서울성북초등학교)
은평구,서울대조초등학교,초등학교,,School,37.61287676,126.9195884,,서울특별시 은평구 연서로18길 17 (대조동)
강동구,서울선사초등학교,초등학교,,School,37.55601842,127.1287926,,서울특별시 강동구 올림픽로 837 . 서울선사초등학교 (암사동. 서울선사초등학교)
광진구,세종초등학교,초등학교,,School,37.55288743,127.0733106,,서울특별시 광진구 군자로 114 (군자동. 세종초등학교)
서초구,서울우솔초등학교,초등학교,,School,37.45709258,127.0193128,,서울특별시 서초구 양재대로2길 74 . 서울우솔초등학교 (우면동)
용산구,서울한강초등학교,초등학교,,School,37.52522655,126.965079,,서울특별시 용산구 한강대로14길 9 (한강로3가. 한강초등학교)
노원구,서울공연초등학교,초등학교,,School,37.62704561,127.0744063,,서울특별시 노원구 동일로192가길 16 (공릉동.서울공연초등학교)
서대문구,추계초등학교,초등학교,,School,37.56373909,126.9530768,,서울특별시 서대문구 북아현로11가길 7 (북아현동.추계초등학교)
성북구,서울장월초등학교,초등학교,,School,37.62218043,127.0471628,,서울특별시 성북구 한천로101길 66 (장위동. 서울장월초등학교)
은평구,서울신도초등학교,초등학교,,School,37.63296389,126.9293181,,서울특별시 은평구 진관1로 77-23 . 서울신도초등학교 (진관동)
강동구,서울천호초등학교,초등학교,,School,37.54740529,127.1364524,,서울특별시 강동구 구천면로 310-11 (천호동.서울천호초등학교)
종로구,서울교동초등학교,초등학교,,School,37.57468265,126.9877817,,서울특별시 종로구 삼일대로 446 (경운동)
노원구,서울수락초등학교,초등학교,,School,37.68429385,127.0542211,,서울특별시 노원구 동일로 1745 (상계동.서울수락초등학교)
강서구,서울등양초등학교,초등학교,,School,37.56479579,126.844666,,서울특별시 강서구 강서로56나길 140 . 등양초등학교 (등촌동.등양초등학교)
종로구,서울창신초등학교,초등학교,,School,37.57598005,127.0142837,,서울특별시 종로구 지봉로 73 . 서울창신초등학교 (창신동)
강동구,서울성내초등학교,초등학교,,School,37.53124788,127.1224654,,서울특별시 강동구 성내로3길 19 (성내동. 서울성내초등학교)
광진구,성동초등학교,초등학교,,School,37.53317929,127.0895339,,서울특별시 광진구 자양로4길 63 (자양동)
관악구,서울당곡초등학교,초등학교,,School,37.49000006,126.9299853,,서울특별시 관악구 보라매로2길 23 . 23 (봉천동.당곡초등학교)
성북구,서울월곡초등학교,초등학교,,School,37.6098232,127.0464227,,서울특별시 성북구 장월로3길 42 (장위동.서울월곡초등학교)
은평구,서울신사초등학교,초등학교,,School,37.5928019,126.9123036,,서울특별시 은평구 가좌로 275-2 . 서울신사초등학교 (신사동)
영등포구,서울영문초등학교,초등학교,,School,37.51968192,126.8876868,,서울특별시 영등포구 문래로 56 . 서울영문초등학교 (문래동6가)
강동구,서울강빛초등학교,초등학교,,School,37.57432025,127.1710463,,서울특별시 강동구 아리수로93다길 1 (강일동. 강빛초중통합학교)
구로구,서울영일초등학교,초등학교,,School,37.48519096,126.8837685,,서울특별시 구로구 남부순환로105길 218 . 서울영일초등학교 (가리봉동)
성북구,대광초등학교,초등학교,,School,37.57907463,127.0236047,,서울특별시 성북구 안암로 5 (보문동7가.대광초등학교)
강서구,서울치현초등학교,초등학교,,School,37.57562193,126.8145715,,서울특별시 강서구 방화대로47길 43 서울치현초등학교
강서구,서울염창초등학교,초등학교,,School,37.5529516,126.8680558,,서울특별시 강서구 양천로 646-28 (염창동. 염창초등학교)
마포구,서울마포초등학교,초등학교,,School,37.53877757,126.9496417,,서울특별시 마포구 도화2길 64 . 서울 마포초등학교 (도화동)
은평구,서울녹번초등학교,초등학교,,School,37.60413521,126.9262845,,서울특별시 은평구 녹번로1길 1 (녹번동. 서울녹번초등학교)
서대문구,서울창서초등학교,초등학교,,School,37.55761215,126.9339648,,서울특별시 서대문구 연세로5나길 30-3 (창천동. 서울창서초등학교)
마포구,서울망원초등학교,초등학교,,School,37.56070749,126.9010709,,서울특별시 마포구 방울내로5길 28 (망원동.망원초등학교)
은평구,서울갈현초등학교,초등학교,,School,37.61925867,126.9167089,,서울특별시 은평구 연서로29길 31 . 갈현초등학교 (갈현동)
은평구,서울수리초등학교,초등학교,,School,37.62029538,126.9341783,,서울특별시 은평구 불광로14길 10-10 (불광동)
마포구,서울중동초등학교,초등학교,,School,37.56662306,126.9113446,,서울특별시 마포구 월드컵북로 152 (성산동)
강동구,서울강명초등학교,초등학교,,School,37.55455158,127.1733624,,서울특별시 강동구 상일로 74-1 (상일동)
중구,서울흥인초등학교,초등학교,,School,37.56066057,127.0144421,,서울특별시 중구 청구로6길 11 (신당동.흥인초등학교)
은평구,서울은명초등학교,초등학교,,School,37.59769681,126.9184564,,서울특별시 은평구 은평로4길 21-9 . 서울은명초등학교 (응암동)
동대문구,서울휘봉초등학교,초등학교,,School,37.58609494,127.0701251,,서울특별시 동대문구 장안벚꽃로 309 (휘경동.서울휘봉초등학교)
성동구,서울행당초등학교,초등학교,,School,37.55659684,127.034673,,서울특별시 성동구 고산자로8길 6 . 서울행당초등학교 (행당동)
광진구,서울동자초등학교,초등학교,,School,37.53458883,127.0725796,,서울특별시 광진구 뚝섬로 561 (자양동)
은평구,서울역촌초등학교,초등학교,,School,37.60168154,126.914372,,서울특별시 은평구 은평로3길 25 . 서울역촌초등학교 (역촌동.서울역촌초등학교)
관악구,서울조원초등학교,초등학교,,School,37.48417783,126.909581,,서울특별시 관악구 조원로 67 (신림동)
관악구,서울원신초등학교,초등학교,,School,37.46694889,126.9273104,,서울특별시 관악구 광신길 177 . 원신초등학교 (신림동)
강동구,서울선린초등학교,초등학교,,School,37.52964096,127.1459128,,서울특별시 강동구 진황도로61길 29 . 서울선린초등학교 (둔촌동)
강북구,서울번동초등학교,초등학교,,School,37.62900012,127.0407474,,서울특별시 강북구 오현로 204 (번동.번동초등학교)
영등포구,서울문래초등학교,초등학교,,School,37.51866451,126.8932886,,서울특별시 영등포구 문래로 104 (문래동3가. 문래초등학교)
강북구,영훈초등학교,초등학교,,School,37.61320741,127.0278071,,서울특별시 강북구 도봉로13가길 19 . 영훈학교 (미아동)
관악구,서울신봉초등학교,초등학교,,School,37.48529595,126.9491081,,서울특별시 관악구 양녕로6나길 1 (봉천동)
성동구,서울용답초등학교,초등학교,,School,37.56073011,127.0535393,,서울특별시 성동구 용답25길 1 (용답동. 용답초등학교)
구로구,서울고원초등학교,초등학교,,School,37.49747061,126.865676,,서울특별시 구로구 경인로46길 13 (고척동. 서울고원초등학교)
강동구,서울성일초등학교,초등학교,,School,37.52911527,127.1283576,,서울특별시 강동구 성내로15길 33 . 서울성일초등학교 (성내동)
광진구,서울중마초등학교,초등학교,,School,37.56590051,127.0797413,,서울특별시 광진구 동일로72길 43 (중곡동. 서울중마초등학교)
동작구,서울상도초등학교,초등학교,,School,37.49995159,126.9372288,,서울특별시 동작구 성대로21길 62 (상도동.상도초등학교)
노원구,서울당현초등학교,초등학교,,School,37.64863395,127.0583817,,서울특별시 노원구 동일로213길 52 . 서울당현초등학교 (상계동)
강동구,서울상일초등학교,초등학교,,School,37.54714083,127.1723329,,서울특별시 강동구 천호대로 1477 (상일동)
관악구,서울삼성초등학교,초등학교,,School,37.46790699,126.9410205,,서울특별시 관악구 대학7길 52 (신림동)
동대문구,서울휘경초등학교,초등학교,,School,37.58573583,127.0581216,,서울특별시 동대문구 망우로6길 48 (휘경동. 서울휘경초등학교)
서초구,서울언남초등학교,초등학교,,School,37.45391848,127.0614475,,서울특별시 서초구 헌릉로8길 42 (내곡동)
강동구,서울신암초등학교,초등학교,,School,37.5492998,127.1243019,,서울특별시 강동구 올림픽로93길 33-16 . 서울신암초등학교 (암사동)
양천구,서울남명초등학교,초등학교,,School,37.5152537,126.8539776,,서울특별시 양천구 중앙로23길 3 (신정동.서울남명초등학교)
구로구,서울오정초등학교,초등학교,,School,37.48973575,126.8263073,,서울특별시 구로구 경인로2길 10 . 서울오정초등학교 (오류동)
강동구,서울고명초등학교,초등학교,,School,37.55303605,127.1469046,,서울특별시 강동구 고덕로46길 53 . 서울고명초등학교 (명일동)
광진구,경복초등학교,초등학교,,School,37.54982961,127.0868108,,서울특별시 광진구 천호대로130길 58 . 경복초등학교 (능동)
노원구,태강삼육초등학교,초등학교,,School,37.64093107,127.1097981,,서울특별시 노원구 화랑로 815 . 태강삼육초등학교 (공릉동)
은평구,서울구산초등학교,초등학교,,School,37.61237792,126.9094521,,서울특별시 은평구 서오릉로15길 16 (구산동.서울구산초등학교)
광진구,서울구의초등학교,초등학교,,School,37.54300899,127.0807327,,서울특별시 광진구 광나루로30길 49 . 서울구의초등학교 (화양동)
동대문구,서울전동초등학교,초등학교,,School,37.57936573,127.061479,,서울특별시 동대문구 전농로16길 61 . 서울전동초등학교 (전농동)
구로구,서울신구로초등학교,초등학교,,School,37.49937741,126.8892874,,서울특별시 구로구 가마산로27길 69 (구로동.서울신구로초등학교)
강동구,서울강솔초등학교,초등학교,,School,37.56198707,127.1806458,,서울특별시 강동구 고덕로97길 80 . 서울강솔초등학교 (강일동)
양천구,서울정목초등학교,초등학교,,School,37.53712155,126.870245,,서울특별시 양천구 목동중앙로3길 30-10 (목동.서울정목초등학교)
성동구,서울금호초등학교,초등학교,,School,37.55259823,127.0199193,,서울특별시 성동구 무수막길 69 . 서울금호초등학교 (금호동2가)
강남구,서울일원초등학교,초등학교,,School,37.48947305,127.0763669,,서울특별시 강남구 영동대로4길 20 (일원동.일원초등학교)
강동구,서울묘곡초등학교,초등학교,,School,37.55834131,127.1533139,,서울특별시 강동구 동남로79길 46 (고덕동)
강동구,서울천일초등학교,초등학교,,School,37.54407164,127.1331024,,서울특별시 강동구 구천면로 266 . 서울천일초등학교 (천호동)
성북구,우촌초등학교,초등학교,,School,37.59560791,127.0114325,,서울특별시 성북구 성북로4길 52-1 (돈암동.우촌초등학교)
성동구,서울금북초등학교,초등학교,,School,37.55709198,127.0235067,,서울특별시 성동구 행당로1길 13 . 서울금북초등학교 (금호동1가)
강동구,서울명일초등학교,초등학교,,School,37.55446222,127.1420935,,서울특별시 강동구 고덕로38길 8 (암사동. 서울명일초등학교)
도봉구,서울창동초등학교,초등학교,,School,37.65512011,127.0447617,,서울특별시 도봉구 해등로16길 81 (창동)
은평구,서울연광초등학교,초등학교,,School,37.62400172,126.9244269,,서울특별시 은평구 연서로35길 37 (불광동. 연광초등학교)
강동구,서울강동초등학교,초등학교,,School,37.54590977,127.1299696,,서울특별시 강동구 상암로14길 77 (천호동.서울강동초등학교)
은평구,서울어울초등학교,초등학교,,School,37.60636007,126.9350984,,서울특별시 은평구 통일로 650 . 서울어울초등학교 (녹번동)
영등포구,서울영등포초등학교,초등학교,,School,37.51287942,126.898215,,서울특별시 영등포구 경인로 756 (문래동1가)
마포구,서울아현초등학교,초등학교,,School,37.55542287,126.9565385,,서울특별시 마포구 굴레방로 6 (아현동)
강동구,서울명원초등학교,초등학교,,School,37.55093358,127.1504189,,서울특별시 강동구 명일로 364 . 서울명원초등학교 (명일동)
금천구,서울금나래초등학교,초등학교,,School,37.45807082,126.8962417,,서울특별시 금천구 시흥대로79길 37 (독산동.서울금나래초등학교)
도봉구,서울가인초등학교,초등학교,,School,37.65985099,127.0432681,,서울특별시 도봉구 도봉로136다길 4 (창동.가인초등학교)
서대문구,서울고은초등학교,초등학교,,School,37.58477023,126.9434152,,서울특별시 서대문구 모래내로 441 (홍제동. 서울고은초등학교)
성북구,서울석관초등학교,초등학교,,School,37.61088587,127.0587469,,서울특별시 성북구 돌곶이로22길 21 . 서울석관초등학교 (석관동.서울석관초등학교)
강서구,서울등서초등학교,초등학교,,School,37.55161611,126.8549719,,서울특별시 강서구 화곡로58길 86 (화곡동.등서초등학교)
노원구,서울상천초등학교,초등학교,,School,37.64598135,127.0578888,,서울특별시 노원구 덕릉로 443 . 서울상천초등학교 (상계동)
강동구,서울고덕초등학교,초등학교,,School,37.56073087,127.1665805,,서울특별시 강동구 아리수로82길 42 . 고덕초등학교 (고덕동)
강서구,서울등마초등학교,초등학교,,School,37.54199063,126.8617624,,서울특별시 강서구 등촌로35길 12 (등촌동.서울등마초등학교)
강서구,서울등촌초등학교,초등학교,,School,37.54756456,126.8583713,,서울특별시 강서구 등촌로39길 71 (등촌동.등촌초등학교)
양천구,서울양목초등학교,초등학교,,School,37.52375478,126.8616964,,서울특별시 양천구 목동로11길 30 (신정동. 서울양목초등학교)
도봉구,한신초등학교,초등학교,,School,37.65314239,127.0327077,,서울특별시 도봉구 노해로49길 69 (쌍문동.한신초등학교)
영등포구,서울우신초등학교,초등학교,,School,37.50942729,126.911785,,서울특별시 영등포구 신길로 190 (신길동.우신초등학교)
서초구,서울양재초등학교,초등학교,,School,37.47381019,127.0318861,,서울특별시 서초구 바우뫼로18길 14 (양재동.양재초등학교)
금천구,서울정심초등학교,초등학교,,School,37.47155648,126.9083606,,서울특별시 금천구 독산로78다길 89 . 정심초등학교 (독산동)
강남구,서울세명초등학교,초등학교,,School,37.46877216,127.0912257,,서울특별시 강남구 자곡로 55 . 서울세명초등학교 (세곡동)
동대문구,서울이문초등학교,초등학교,,School,37.60219787,127.0643592,,서울특별시 동대문구 신이문로 16 (이문동. 서울이문초등학교)
종로구,서울청운초등학교,초등학교,,School,37.58563254,126.9692423,,서울특별시 종로구 자하문로 105 . 청운초등학교 (청운동)
성북구,서울돈암초등학교,초등학교,,School,37.59371444,127.0126789,,서울특별시 성북구 동소문로13길 38 (동소문동6가.서울돈암초등학교)
강동구,서울천동초등학교,초등학교,,School,37.54058516,127.1375686,,서울특별시 강동구 성안로 200 . 서울천동초등학교 (길동)
도봉구,서울월천초등학교,초등학교,,School,37.64795721,127.0519155,,서울특별시 도봉구 노해로70길 96 (창동.서울월천초등학교)
중랑구,서울양원숲초등학교,초등학교,,School,37.60908501,127.1051943,,서울특별시 중랑구 양원역로 95 (망우동. 서울양원숲초등학교)
송파구,서울가락초등학교,초등학교,,School,37.49989836,127.1076425,,서울특별시 송파구 송파대로37길 45 (가락동. 가락초등학교)
구로구,서울항동초등학교,초등학교,,School,37.47718813,126.8239832,,서울특별시 구로구 연동로 178 (항동)
구로구,서울하늘숲초등학교,초등학교,,School,37.48422849,126.8414178,,서울특별시 구로구 오리로 1106 . 서울하늘숲초등학교 (천왕동)
강동구,서울강덕초등학교,초등학교,,School,37.55893656,127.1607703,,서울특별시 강동구 동남로82길 94-54 (고덕동.서울강덕초등학교)
은평구,서울응암초등학교,초등학교,,School,37.5884279,126.9214593,,서울특별시 은평구 가좌로6길 20 . 서울응암초등학교 (응암동)
송파구,서울해누리초등학교,초등학교,,School,37.49812557,127.102087,,서울특별시 송파구 송파대로37길 95 (가락동)
강동구,서울고일초등학교,초등학교,,School,37.55205811,127.1688868,,서울특별시 강동구 구천면로93길 20 . 서울고일초등학교 (상일동)
송파구,방산중학교,중학교,,School,37.5090712,127.1217525,,서울특별시 송파구 오금로29길 31 (방이동. 방산중학교)
송파구,세륜중학교,중학교,,School,37.50849606,127.1314098,,서울특별시 송파구 양재대로72길 41 (오금동.세륜중학교)
강남구,봉은중학교,중학교,,School,37.51910487,127.0627595,,서울특별시 강남구 영동대로128길 59 (삼성동. 봉은중학교)
영등포구,선유중학교,중학교,,School,37.53284324,126.8943293,,서울특별시 영등포구 선유로 213 (양평동3가)
관악구,남서울중학교,중학교,,School,37.4817951,126.9214593,,서울특별시 관악구 남부순환로172길 97 . 남서울중학교 (신림동)
서초구,원촌중학교,중학교,,School,37.50588887,127.0140445,,서울특별시 서초구 사평대로45길 10 (반포동.원촌중학교)
송파구,정신여자중학교,중학교,,School,37.50903739,127.0735391,,서울특별시 송파구 올림픽로4길 16 . 정신여자중학교 (잠실동)
송파구,송례중학교,중학교,,School,37.47769454,127.1397415,,서울특별시 송파구 위례순환로 429 (장지동)
송파구,오륜중학교,중학교,,School,37.51606548,127.1387635,,서울특별시 송파구 양재대로 1242 (방이동.오륜중학교)
동작구,남성중학교,중학교,,School,37.47868496,126.972489,,서울특별시 동작구 남부순환로269길 166 (사당동. 남성중학교)
종로구,중앙중학교,중학교,,School,37.58617083,126.9868579,,서울특별시 종로구 창덕궁길 164 중앙중학교 (계동)
양천구,목동중학교,중학교,,School,37.52051562,126.8714631,,서울특별시 양천구 목동동로 172 (신정동.목동중학교)
종로구,상명대학교사범대학부속여자중학교,중학교,,School,37.60276829,126.9541291,,서울특별시 종로구 홍지문2길 20 (홍지동)
양천구,봉영여자중학교,중학교,,School,37.50896384,126.8613702,,서울특별시 양천구 목동동로2길 68 (신정동)
강서구,등명중학교,중학교,,School,37.55987289,126.8432423,,서울특별시 강서구 공항대로39길 39 (등촌동.등명중학교)
송파구,위례솔중학교,중학교,,School,37.48738292,127.1503042,,서울특별시 송파구 위례북로 10 . 위례솔중학교 (거여동. 덕수고등학교내)
송파구,오주중학교,중학교,,School,37.50118155,127.1361844,,서울특별시 송파구 동남로 281 (오금동. 오주중학교)
금천구,안천중학교,중학교,,School,37.4592075,126.887722,,서울특별시 금천구 한내로 69-44 (독산동.안천중학교)
서초구,세화여자중학교,중학교,,School,37.5019828,126.9940399,,서울특별시 서초구 신반포로 56-7 (반포동)
관악구,인헌중학교,중학교,,School,37.47272193,126.9693968,,서울특별시 관악구 인헌9길 35 . 인헌중학교 (봉천동)
용산구,성심여자중학교,중학교,,School,37.53462316,126.9544511,,서울특별시 용산구 원효로19길 49 . 성심여자중학교 (원효로4가)
노원구,태랑중학교,중학교,,School,37.62663781,127.0915388,,서울특별시 노원구 화랑로51나길 51 (공릉동. 태랑중학교)
동작구,장승중학교,중학교,,School,37.50352564,126.9406572,,서울특별시 동작구 장승배기로10가길 25 . 장승중학교 (상도동)
양천구,신목중학교,중학교,,School,37.53665397,126.872578,,서울특별시 양천구 목동중앙로 88 (목동.신목중학교)
강남구,단국대학교사범대학부속중학교,중학교,,School,37.49620973,127.0559993,,서울특별시 강남구 도곡로64길 21 . 단국대학교사범대학부속중학교 (대치동1013)
강남구,은성중학교,중학교,,School,37.48768658,127.0360193,,서울특별시 강남구 남부순환로359길 36 (도곡동. 은광여자고등학교. 은성중학교)
종로구,서울대학교사범대학부설여자중학교,중학교,,School,37.57791267,127.003843,,서울특별시 종로구 대학로 64 . 서울대학교사범대학부설여자중학교 (이화동)
송파구,방이중학교,중학교,,School,37.51451109,127.1130206,,서울특별시 송파구 오금로11길 64 (방이동.방이중학교)
노원구,중원중학교,중학교,,School,37.64399166,127.068119,,서울특별시 노원구 공릉로 420 (중계동.중원중학교)
관악구,신관중학교,중학교,,School,37.47987613,126.9341664,,서울특별시 관악구 신림로48길 17-16 . (신림동 신관중학교)
강남구,휘문중학교,중학교,,School,37.50547576,127.0619841,,서울특별시 강남구 역삼로 541 (대치동)
강남구,역삼중학교,중학교,,School,37.49564471,127.0488444,,서울특별시 강남구 도곡로43길 10 (역삼동.역삼중학교)
구로구,항동중학교,중학교,,School,37.48272023,126.8203665,,서울특별시 구로구 연동로 239-2 (항동. 항동중학교)
은평구,덕산중학교,중학교,,School,37.60184143,126.9043021,,서울특별시 은평구 가좌로 400 (신사동)
은평구,연신중학교,중학교,,School,37.623292,126.9250764,,서울특별시 은평구 연서로33길 16-32 (연신중학교. 불광동)
양천구,신원중학교,중학교,,School,37.53668316,126.8242246,,서울특별시 양천구 가로공원로55길 19 (신월동.신원중학교)
송파구,가락중학교,중학교,,School,37.50221682,127.1183657,,서울특별시 송파구 송이로 45 (송파동.가락중학교)
동대문구,전일중학교,중학교,,School,37.5815753,127.0584078,,서울특별시 동대문구 사가정로13길 67 . 전일중학교 (전농동)
성북구,월곡중학교,중학교,,School,37.60671251,127.0481681,,서울특별시 성북구 장월로 6 (상월곡동.월곡중학교)
도봉구,창일중학교,중학교,,School,37.64860391,127.0468901,,서울특별시 도봉구 노해로66길 60 (창동.창일중학교)
송파구,송파중학교,중학교,,School,37.49563672,127.1299138,,서울특별시 송파구 동남로 203 (가락동. 송파중학교)
동대문구,장평중학교,중학교,,School,37.56628351,127.0705294,,서울특별시 동대문구 답십리로72길 158 . 장평중학교 (장안동)
구로구,개봉중학교,중학교,,School,37.50259502,126.8419589,,서울특별시 구로구 고척로21나길 68 (개봉동)
양천구,금옥중학교,중학교,,School,37.51073114,126.8447953,,서울특별시 양천구 신정로 213 . 금옥중학교 (신정동)
동작구,사당중학교,중학교,,School,37.4875706,126.9689369,,서울특별시 동작구 사당로9가길 58 . 사당중학교 (사당동)
구로구,고척중학교,중학교,,School,37.50011845,126.861981,,서울특별시 구로구 중앙로3길 20 . 고척중학교 (고척동)
강서구,화원중학교,중학교,,School,37.53669195,126.8424164,,서울특별시 강서구 강서로17나길 86 (화곡동.화원중학교)
노원구,하계중학교,중학교,,School,37.64086819,127.0716038,,서울특별시 노원구 노원로 261-8 (하계동)
성북구,서울대학교사범대학부설중학교,중학교,,School,37.59515096,127.0388473,,서울특별시 성북구 월곡로 36 (종암동)
송파구,영파여자중학교,중학교,,School,37.53312327,127.1204382,,서울특별시 송파구 올림픽로 565 . 영파여자중학교 (풍납동)
노원구,청원중학교,중학교,,School,37.66670084,127.061741,,서울특별시 노원구 한글비석로 506 . 청원중학교 (상계동.청원초/중/고등학교)
노원구,한천중학교,중학교,,School,37.63124532,127.0724683,,서울특별시 노원구 공릉로 265 . 한천중학교 (공릉동)
동작구,동작중학교,중학교,,School,37.49510026,126.9773009,,서울특별시 동작구 동작대로39가길 83 (동작동)
서초구,서문여자중학교,중학교,,School,37.48879406,126.9845622,,서울특별시 서초구 동광로12길 84 (방배동)
서초구,경원중학교,중학교,,School,37.51106332,127.0093138,,서울특별시 서초구 신반포로33길 39 (잠원동.경원중학교)
동작구,문창중학교,중학교,,School,37.49580287,126.9217729,,서울특별시 동작구 여의대방로22나길 40 (신대방동)
서대문구,홍은중학교,중학교,,School,37.59231525,126.9353346,,서울특별시 서대문구 연희로41길 94 (홍은동)
동작구,국사봉중학교,중학교,,School,37.49373443,126.9450235,,서울특별시 동작구 양녕로20길 20 . 국사봉중학교 (상도동)
동작구,강남중학교,중학교,,School,37.50246154,126.9224055,,서울특별시 동작구 대방동15길 29 (대방동. 강남중학교)
마포구,동도중학교,중학교,,School,37.54646521,126.9468228,,서울특별시 마포구 백범로 139 동도중학교
동작구,강현중학교,중학교,,School,37.50307213,126.9311,,서울특별시 동작구 상도로13라길 22 . 강현중학교 (상도동)
강남구,압구정중학교,중학교,,School,37.52983754,127.0329599,,서울특별시 강남구 압구정로 225 . 압구정중학교 (압구정동.압구정중학교)
송파구,석촌중학교,중학교,,School,37.50074981,127.1213104,,서울특별시 송파구 송이로15길 13 (가락동)
서초구,동덕여자중학교,중학교,,School,37.47602586,126.9915008,,서울특별시 서초구 효령로2길 123-5 . 동덕여자중고등학교 (방배동)
강남구,언북중학교,중학교,,School,37.51912039,127.0332284,,서울특별시 강남구 도산대로38길 27 (논현동.언북중학교)
성동구,성수중학교,중학교,,School,37.5482006,127.0383249,,서울특별시 성동구 서울숲길 18 (성수동1가. 성수중.고등학교)
관악구,광신중학교,중학교,,School,37.46514106,126.9250905,,서울특별시 관악구 광신길 141 . 광신중학교 (신림동)
강남구,숙명여자중학교,중학교,,School,37.49105985,127.05167,,서울특별시 강남구 남부순환로 2807 . 숙명여자중학교(도곡동)
송파구,잠실중학교,중학교,,School,37.51733281,127.0993332,,서울특별시 송파구 올림픽로35길 130 (신천동)
서초구,서운중학교,중학교,,School,37.49375946,127.0247303,,서울특별시 서초구 서운로 115 (서초동.서운중학교)
마포구,홍익대학교사범대학부속여자중학교,중학교,,School,37.56013585,126.9136761,,서울특별시 마포구 성미산로 51 . 홍익대학교사범대학부속여자중학교 (성산동)
동대문구,정화여자중학교,중학교,,School,37.58570641,127.0410078,,서울특별시 동대문구 홍릉로15길 50 (제기동)
구로구,신도림중학교,중학교,,School,37.5104579,126.8854304,,서울특별시 구로구 경인로63길 74 . 신도림중학교 (신도림동)
동대문구,휘경여자중학교,중학교,,School,37.58238274,127.0675665,,서울특별시 동대문구 한천로 247 휘경여자중학교
관악구,봉원중학교,중학교,,School,37.48424624,126.958231,,서울특별시 관악구 관악로24가길 15 . 봉원중학교 (봉천동.봉원중학교)
금천구,문일중학교,중학교,,School,37.45003576,126.8990257,,서울특별시 금천구 시흥대로47길 45 . 문일중학교 (시흥동)
관악구,신림중학교,중학교,,School,37.47048647,126.9448925,,서울특별시 관악구 신림로 40 (신림동.신림중학교)
동대문구,동국대학교사범대학부속중학교,중학교,,School,37.57794872,127.0751705,,서울특별시 동대문구 장안벚꽃로 201 (장안동)
동대문구,전동중학교,중학교,,School,37.58536429,127.0711298,,서울특별시 동대문구 장안벚꽃로 291 (휘경동.전동중학교)
강남구,신구중학교,중학교,,School,37.52700477,127.0322082,,서울특별시 강남구 압구정로36길 17 (신사동.신구중학교)
성동구,무학중학교,중학교,,School,37.5577138,127.0322073,,서울특별시 성동구 행당로 120 (행당동)
강서구,등촌중학교,중학교,,School,37.5519498,126.8597979,,서울특별시 강서구 공항대로 484-12 (등촌동.등촌중학교)
