위도,경도,Shortest_Distance_to_Subway,Shortest_Distance_to_University,Shortest_Distance_to_School
37.5993211,127.066139,43.75378474,687.9175445,356.2438912
37.5840947,127.0347777,379.8403314,791.5066605,323.1234108
37.5813273,127.0515157,400.4795021,785.3973374,454.5085362
37.4903058,126.9115196,331.8520597,3817.002016,252.7827374
37.4996945,126.9451298,267.7648763,1101.967567,114.7707398
37.4955752,126.9441844,424.1469066,1123.874716,217.6598537
37.5050829,126.9245466,363.2531268,2857.87446,156.6329883
37.4803591,126.9738888,1041.924785,1301.443137,223.4080514
37.4956305,126.9388943,479.5624756,1589.29452,502.4464914
37.4828264,126.9672166,699.2850265,882.2898018,196.5190786
37.5016386,126.9303723,618.8767845,2365.78801,171.8416534
37.5102823,126.933195,455.6643444,2188.960836,126.387928
37.5017879,126.9604596,813.2807591,437.3445831,179.8161559
37.5028617,126.9513581,76.2662039,527.0435918,404.4896428
37.4772259,126.9714473,1317.672858,1552.54176,186.4714743
37.4777723,126.9713112,1255.788896,1490.699548,145.2608555
37.540265,126.9444331,442.7979795,425.8257136,274.2750578
37.5560755,126.9047127,432.6704497,1998.736207,292.418575
37.551794,126.9047611,596.1341998,1844.08812,581.8384859
37.5599916,126.8968992,564.6920624,2808.94056,376.2342793
37.5538999,126.9008753,197.990453,2232.434791,490.4230194
37.5578531,126.9000005,263.2316772,2458.735977,229.7809002
37.5583038,126.9034223,443.3710082,2213.698864,76.98952094
37.5501256,126.9075612,570.1135973,1570.619893,469.7747228
37.5515977,126.9051819,638.1318568,1803.421718,553.4694966
37.5604557,126.9079744,536.4047713,2024.264398,286.741456
37.5524578,126.9074639,658.6389161,1629.902798,332.4203683
37.5495531,126.9293884,495.7652299,384.0501891,265.3128018
37.5723906,126.9236276,841.5393105,872.4353978,483.5030824
37.5818012,126.9153162,800.3125288,709.6693409,325.6367309
37.5804779,126.9189055,1130.974589,372.485714,95.41969247
37.5831064,126.916766,811.4083004,645.071565,376.8960927
37.5816467,126.9165617,910.8381103,599.1608006,238.5667565
37.5850782,126.9505916,588.0798289,594.2552149,633.2853636
37.4811837,127.0091763,314.6066486,1108.004076,149.8084991
37.4868608,127.007663,538.4665123,841.2225851,191.2714459
37.476638,127.0377774,742.7695793,2424.582519,607.5780991
37.4689557,127.04408,520.1015798,3406.438991,300.6234052
37.5094895,127.018808,716.8160526,1355.410531,580.385152
37.5576248,127.0359917,0,1005.145977,163.0267459
37.5535771,127.0300068,423.5115401,1601.085981,448.8324463
37.538665,127.054174,713.3447515,1771.088748,192.2263116
37.608896,127.0263506,1302.820363,1324.676982,441.2246473
37.6089327,127.0269337,1349.846373,1355.599157,406.0947408
37.6067513,127.0011323,850.027571,569.4776305,72.70132384
37.6099881,127.0128208,398.8532099,546.5634479,376.5270678
37.6109635,127.0479938,541.0727049,618.7114783,187.6953962
37.5954407,127.0019413,1062.898602,1065.742966,191.7244801
37.6060379,127.0133477,316.4694495,983.8082709,190.8734809
37.5890878,127.0025771,687.5362984,370.4709431,234.3075518
37.6108695,127.0074608,129.5044243,684.5286654,544.3156988
37.500506,127.1002846,300.4587779,3442.76226,302.5533876
37.5329356,127.1174797,697.6464619,1899.535304,205.1165536
37.4865283,127.1312038,769.5504324,3680.414254,230.5127163
37.4892069,127.1331325,1015.789863,3387.823118,326.2951239
37.4852876,127.124023,132.9448016,3867.379129,283.0684056
37.5044288,127.1115379,813.1165268,2407.828032,271.4801469
37.5102205,127.1169338,847.5742854,1621.580033,368.3137226
37.4861445,127.1320988,843.6338804,3724.338907,313.9885892
37.5103747,127.1157693,942.3081381,1690.870678,472.0915217
37.4928574,127.1257315,638.9022727,3012.438248,327.5768505
37.5063224,127.1121084,938.1373846,2227.142795,146.7730486
37.5122339,127.1148232,993.1908475,1645.382736,298.9891617
37.5454283,126.8760886,198.7787787,1904.873465,215.1279445
37.5229989,126.8557149,257.0034821,2774.161959,381.9325358
37.545409,126.8755897,187.605796,1861.922242,191.8209849
37.5409647,126.8685746,894.0705939,1465.890905,452.006573
37.5427024,126.865974,945.6343304,1168.158039,379.6643175
37.525643,126.8541934,422.687789,2524.897827,270.6460978
37.5411955,126.8328478,1365.065291,1392.317331,244.6073184
37.525717,126.8393804,1691.998427,2769.29399,202.2219817
37.5347116,126.864645,961.1584832,1746.985514,170.5874256
37.526794,126.8546234,468.1018026,2396.399856,317.8523811
37.5283303,126.8582149,498.0892065,2245.82849,522.1893739
37.5244769,126.8402318,1605.693298,2897.47566,206.829437
37.5386155,126.8695466,1062.773868,1691.562437,177.1659228
37.5458303,126.8810003,211.2556399,2326.939691,344.9815396
37.502363,126.8982321,789.3044546,2679.383523,303.9401977
37.5095459,126.9190139,723.2904984,3390.917758,80.17639023
37.487747,126.9039223,365.0688866,3450.999439,131.8556868
37.5391068,126.9642871,86.45099459,820.0822771,289.3098905
37.5433203,126.9611019,467.3158398,472.453016,315.377465
37.552855,126.9783184,493.5897947,918.417331,392.2333164
37.5497587,126.966687,484.8797203,405.2978874,183.8119858
37.6051682,126.9380563,513.6047884,1188.144705,292.3339528
37.6153373,126.9310566,770.3992601,2307.824057,306.6014732
37.6228266,126.9154095,215.5329537,2455.612309,382.9356607
37.6145986,126.9210456,349.2538147,1710.315215,230.5027505
37.5996209,126.9228417,1382.548326,943.3108896,384.6752673
37.6111748,126.9188101,412.2775907,1281.713001,201.2839679
37.5969405,126.9182663,985.7976117,687.7063446,85.74932196
37.6057588,126.9275586,791.1152614,1453.133085,212.5804723
37.6015333,126.9109086,734.7994797,138.7211991,305.5589904
37.6018318,126.9127935,848.9548633,115.5518161,140.0604873
37.6019275,126.9092238,724.353006,291.0227346,433.6894547
37.5812318,126.90386,233.2966168,1700.940896,143.6678489
37.6057559,126.9213711,721.1979441,968.7665554,468.8523627
37.5866521,126.9083152,194.3588755,1487.466754,149.2381064
37.6183223,126.9134561,358.064108,1941.863322,103.464903
37.6063379,126.9145514,1002.511174,639.2604413,363.3405977
37.6170785,126.9055951,411.9511699,1893.789514,302.4441453
37.6168181,126.9064129,399.1824533,1844.907375,249.9790289
37.6031004,126.9121217,938.5698323,246.6488794,253.3598779
37.6177442,126.9141373,425.0490411,1882.019091,188.7050233
37.6168166,126.9173112,619.7447185,1826.70525,276.6790662
37.6193898,126.9150612,272.5482259,2072.481113,145.8529978
37.6123766,126.922399,92.13052877,1559.35553,253.7378653
37.618065,126.9119717,411.5919539,1910.523694,152.1599588
37.6118089,126.9204602,256.7162003,1413.558089,141.4082186
37.6021756,126.9175725,1169.201209,490.0624521,287.2544638
37.6153163,126.9157822,718.8661214,1634.545461,431.2561585
37.5870735,126.9066728,294.3404239,1612.5325,287.4545241
37.5965821,126.9115628,398.9160483,482.2837643,425.3761282
37.6094327,126.9100237,623.7044012,970.5825096,93.44942905
37.6184858,126.9055663,567.3554066,2043.882553,271.7880332
37.6202875,126.9274517,161.9736718,2539.090102,188.1227672
37.6101625,126.9107775,622.0074133,1039.808025,157.1209051
37.6083063,126.9756753,2931.095642,1906.340751,662.8849222
37.5777218,127.021321,432.3580491,1104.834214,251.2563478
37.5567159,127.0103937,265.512983,1195.758892,364.1485105
37.5916219,127.0846013,569.0605279,1475.100942,279.6439547
37.6020452,127.0831435,472.4842639,2029.41844,106.7943389
37.5863465,127.0863937,310.4690455,1213.127079,122.3540752
37.5781586,127.0946212,967.7360209,1068.730687,482.1990268
37.5926283,127.0834939,470.437409,1608.588474,407.3254638
37.6016021,127.0938758,349.7719369,1745.67869,170.0214296
37.6028125,127.0974465,674.6701535,1806.144525,247.4010151
37.6029893,127.1085478,407.6690903,1955.252569,90.95295683
37.5976859,127.1049741,1026.893849,1292.076718,153.3451626
37.5195361,127.0465145,160.6708921,1398.871533,90.45209715
37.4948899,127.0318407,402.8302978,1473.347962,204.7127869
37.4961077,127.0501592,367.7357213,2864.096534,126.9054967
37.4974904,127.0373606,811.3002778,2033.654379,635.4558454
37.508171,127.0421811,338.4742701,1383.885646,485.835337
37.4768519,127.0462554,1036.64499,3034.980272,445.3207345
37.5397534,127.1444097,134.8551331,2531.861378,143.199285
37.5464248,127.1679943,1186.612661,4419.262032,355.5805305
37.5489887,127.1332643,522.6425711,2595.334114,331.6561554
37.5310652,127.1298414,573.8971972,1275.897206,253.2428092
37.5304699,127.129206,499.0272067,1215.869065,168.183893
37.5237015,127.1328839,529.6947928,483.1050121,266.2417813
37.6272178,127.0367626,817.1919322,876.5912953,403.0185233
37.638905,127.0128353,484.1254073,1416.740767,186.529251
37.6484689,127.0171439,373.4763174,318.5303652,429.4687389
37.6382025,127.020782,561.6649753,1109.261942,520.3655483
37.6411031,127.0158191,127.4818458,1135.517309,303.8758911
37.6422792,127.0278708,988.9416271,1403.376587,332.9015437
37.6575454,127.0105128,271.9053971,875.9275178,105.444337
37.62754,127.0130042,779.1409388,1281.052992,378.1260336
37.6248976,127.01146,533.9539483,1125.681189,105.2398999
37.6241655,127.0326621,695.3910534,772.6925394,307.1550091
37.6353724,127.0201178,303.4745356,895.927479,493.8549023
37.6403363,127.030565,1240.490368,1220.756435,420.0661254
37.6362869,127.0180211,307.0574567,1099.877003,368.0734301
37.6191053,127.0246568,500.0301882,1100.82487,186.2807985
37.6359625,127.0279369,764.7889528,702.3302793,463.0961983
37.6414279,127.0304133,1214.417724,1336.225566,533.6495673
37.6192587,127.0247785,497.9371887,1117.843907,170.3158829
37.6279371,127.0149344,665.3870632,1105.903601,377.2285609
37.639911,127.0175214,249.674511,1268.883785,282.089538
37.6271066,127.0411524,1197.343988,1252.591863,213.5493451
37.5393359,126.8501311,1132.364024,1082.943662,285.5786674
37.5378467,126.8476117,1227.534666,1328.180422,320.6700069
37.534377,126.8587325,1045.906799,1591.439274,463.8911865
37.5380835,126.8435733,1188.626225,1369.655798,185.3316379
37.5516573,126.828652,1155.6643,1321.026341,216.1866587
37.5397488,126.8493964,1065.547884,1067.886165,206.2890754
37.571186,126.8398212,289.0558904,2334.466332,129.9536006
37.5360571,126.8364708,1598.807922,1712.84738,186.128185
37.5304673,126.8596991,635.2518346,2034.336109,679.5745617
37.5340733,126.8567605,1110.72353,1596.340496,399.8658313
37.5367594,126.8506067,1414.293558,1340.186642,478.1673414
37.5348765,126.8514308,1371.987695,1526.749552,256.7566841
37.553378,126.8663032,277.9915984,1158.467306,161.6103327
37.5527915,126.8332562,767.4385251,945.8390912,149.1486634
37.5336413,126.8528064,1195.690091,1644.362603,102.3829741
37.5318456,126.8555885,923.1072973,1835.963899,286.189358
37.5431785,126.8478079,659.3239116,842.462875,164.3514757
37.5316451,126.8484762,1232.820518,1938.769077,379.1795098
37.5356398,126.8538477,1371.214922,1415.221873,341.8330396
37.538386,126.8476597,1169.41401,1273.698022,261.1449288
37.5494995,126.8698394,479.9888949,1332.288572,197.1501811
37.5485788,126.8482856,281.4703977,463.821318,178.5212563
37.5420384,126.8436575,752.0305546,929.9354509,246.7074623
37.5390516,126.8485557,1115.844307,1170.760446,211.9250488
37.5375985,126.8496579,1298.765905,1277.975081,400.3821959
37.4883633,126.9477969,1141.950779,948.3261043,135.8591509
37.4832404,126.9146843,502.66357,3403.361359,462.2027036
37.4737351,126.9143632,1541.0158,3515.713296,242.3744228
37.4886221,126.9395977,972.6883137,1467.663089,330.5590093
37.4768351,126.9324987,781.1428503,1879.162793,368.7819033
37.4752955,126.9205947,1519.962084,2941.001218,294.7876088
37.478186,126.9204804,1234.596265,2899.160384,198.0144592
37.4744246,126.9234153,1622.958496,2722.696822,291.9270625
37.4779671,126.9534883,1169.319983,334.9225208,314.9510889
37.4760463,126.9311233,928.9903323,2019.061282,349.165785
37.4744193,126.9727271,1447.650862,1874.863502,128.3156634
37.5542255,127.0937297,1122.564485,1003.0019,422.1690011
37.5406576,127.0917321,373.6748948,1499.908801,428.7119144
37.5552846,127.0912566,942.9747803,1250.735304,655.8344267
37.5315031,127.0762944,610.5993225,1331.095907,149.2393807
37.5615351,127.0886943,223.7013764,1712.795171,123.8841087
37.5606483,127.0797399,863.5428273,1121.289509,488.8172186
37.5605927,127.0824173,653.6274352,1246.96049,325.4492614
37.5612308,127.0862714,342.1061699,1529.74897,309.9968222
37.5534851,127.0955676,1261.283297,821.2680817,253.1667264
37.5509643,127.0951301,1130.44156,775.2736171,408.3711261
37.5066924,126.8484635,1307.424234,1155.446137,229.7188338
37.499593,126.8315064,1014.783382,1432.556574,107.6028888
37.4867832,126.8840403,511.3195453,2042.752444,178.6658354
37.4897714,126.8318346,281.0178174,631.1615278,468.9755529
37.4873002,126.8541845,977.5394089,1059.406177,263.5887348
37.5040341,126.8432584,986.8451165,1092.085788,120.2980668
37.4888731,126.8535382,865.4586811,875.9805659,269.6240973
37.498179,126.8274185,722.066654,1178.279811,204.5330874
37.4897829,126.8232682,284.98252,282.1368849,207.9816364
37.5017603,126.8554093,851.1502958,686.0671857,159.8336406
37.4937571,126.851918,634.9179085,314.9365258,522.9678004
37.4851801,126.8844257,363.1942726,2197.107266,58.0001976
37.49959,126.8320482,1002.131372,1451.611519,70.99809922
37.4944769,126.8179876,180.5177671,980.8250806,717.021828
37.4890753,126.8412519,607.9985748,1212.042215,252.7093223
37.4689838,126.9065342,1549.502811,4323.929921,328.352775
37.4696804,126.9029287,1257.08491,4570.366782,505.8930633
37.4366774,126.9051742,2453.658684,6494.909563,613.9425341
37.621771,127.0773164,1237.796583,1100.636477,390.9281046
37.6703622,127.0834738,365.5468732,2946.950461,464.1900304
37.6281204,127.0734226,1062.058844,532.3497121,147.6067727
37.6207318,127.0766664,1130.095103,1218.210191,274.7274612
37.6551168,127.070613,702.305586,910.4715214,354.7331452
37.6222793,127.0716895,840.2004325,1096.613718,341.2742368
37.6762512,127.0517891,617.5506349,3253.932966,396.0038003
37.6711737,127.0856279,557.693626,3131.565295,639.9812768
37.6490285,127.0291242,1345.529516,1133.454434,232.3001444
37.6691091,127.0423768,247.3859718,2974.711537,325.8949685
37.6704824,127.0360919,491.5427033,2739.154293,400.533793
37.6370383,127.0424575,1213.191108,1291.933731,66.06178747
37.6717644,127.0445048,384.0071309,3097.087804,178.2716087
37.647505,127.0378769,1082.373735,1922.439767,242.3309524
37.6579987,127.0380033,994.9691803,2028.425595,282.6372029
37.6525351,127.0386433,801.1989835,1947.888727,173.0134814
37.6563093,127.0187509,474.2311507,589.3417244,371.1242726
37.6483485,127.030177,1382.418183,1241.788498,287.428366
37.645101,127.0399727,967.6381834,2047.074958,263.1597201
37.647903,127.0281719,1206.043653,1088.711126,314.8187591
37.5894281,127.0368419,635.9769544,837.0100534,420.6951849
37.586215,127.0409839,614.9011632,1212.115945,34.74355183
37.494301,126.9532405,1022.223669,393.9319523,88.15850254
37.4946752,126.9439997,511.7162114,1151.984838,138.2075794
37.4936165,126.9797484,136.0332725,1157.981199,195.1702505
37.5029294,126.9624209,639.108622,516.3927229,183.7256031
37.4969161,126.9333457,816.8106028,2077.755889,480.9116622
37.495597,126.9297848,1161.066701,2392.406903,484.2159021
37.4969201,126.9800033,324.0975589,1326.535831,312.7102052
37.4998812,126.9525618,411.8476399,547.7824258,547.1229931
37.4986976,126.9462449,358.5737687,974.5297752,258.75007
37.4894696,126.9124102,219.00683,3716.732365,133.4706697
37.4894546,126.9131632,212.6479383,3652.085504,85.29488312
37.479562,126.9733034,1105.273109,1359.290341,121.1405713
37.5445594,126.9371113,539.3929003,794.7219355,81.65037871
37.556064,126.9027182,259.904105,2158.810462,226.220724
37.5589522,126.9047831,580.1962862,2148.497165,215.557781
37.5732149,126.9038057,575.9502549,1872.192047,123.0292579
37.557772,126.9021387,323.734715,2285.377012,53.60919518
37.5499971,126.906962,621.417562,1621.52905,516.2963043
37.5567862,126.9158592,327.4877369,1241.708235,419.2384318
37.5568508,126.904275,417.580013,2071.102986,203.1005825
37.5652195,126.9051535,60.27115206,2300.391037,203.3105012
37.5728371,126.9027712,549.0056356,1972.575831,129.2981069
37.5425702,126.9388166,747.7177482,798.1394028,194.882932
37.5675014,126.9128767,253.6346718,1678.416344,85.49523218
37.5601296,126.9017341,541.857619,2445.551793,86.8705397
37.5510647,126.905396,692.8712227,1774.30087,559.4123401
37.5562856,126.9030889,298.0638499,2138.673136,206.0570248
37.5724717,126.9298266,1352.251583,1045.359943,507.8287313
37.5824074,126.9434049,767.1920448,340.3080531,262.7362762
37.5831783,126.9150448,698.4108887,783.6883852,454.9010754
37.5865641,126.9371811,1465.633374,601.8072068,351.6643589
37.5812435,126.9097915,328.2044866,1180.00347,425.7439151
37.5808461,126.9180122,1046.972777,455.3969193,106.6793588
37.5829009,126.9118264,499.0377756,1038.726205,489.962829
37.5774506,126.9146677,907.3575359,806.3028766,407.3759641
37.5950496,126.9336934,749.4011511,1238.717374,336.6792911
37.5831591,126.9490563,426.8890486,523.4904517,477.889291
37.5578533,126.9309774,575.9020579,884.9378075,264.696879
37.5812891,126.9090914,268.2684803,1241.899136,406.1931259
37.5081383,127.0199428,559.8082696,1379.202411,551.6665481
37.5064915,127.0190046,513.3525343,1407.555735,442.6298534
37.5054551,127.0205929,464.4225341,1479.825039,519.6935784
37.47005,127.0462661,700.643893,3468.362847,294.9332743
37.4824746,126.994135,477.2544326,298.041865,375.0806393
37.5065544,127.0187453,496.3902616,1391.488103,421.2072373
37.4684078,127.0263316,1072.885647,2579.04622,304.9192594
37.4740083,127.0453819,767.4333859,3137.78801,224.9103238
37.4876243,126.986902,714.6963567,1155.472746,29.85054867
37.4711292,127.0463082,715.9509646,3395.069737,213.8963679
37.4835742,127.040664,656.1388549,2276.956831,460.6156581
37.4788104,126.9934218,889.5206154,351.2010468,340.607461
37.5409906,127.0505215,601.3411869,1882.905253,90.84674549
37.5504651,127.0176226,376.5950728,2024.774417,311.8554598
37.538606,127.0583803,686.6889052,1422.343196,74.22550889
37.6103314,127.0083881,131.5569286,668.9684117,615.6994868
37.605219,127.0119049,262.4159694,1082.385386,198.7815562
37.6129521,127.0110583,263.4789031,294.9461728,269.1938057
37.6115499,127.0468328,612.1148669,583.5319149,195.3690196
37.6111367,127.0542651,332.4566877,711.59624,395.7658241
37.5968989,127.0334187,513.0059088,1097.708303,245.1913882
37.5898779,127.0068692,338.8542335,485.5129723,218.2943831
37.6209283,127.0487012,1079.170818,975.7035003,194.2758487
37.6113358,127.0527205,468.1920621,844.1574021,263.6118544
37.6069718,127.0084888,502.4580102,978.6483801,330.6578671
37.6088632,127.0508816,409.4466263,770.0745362,338.1217226
37.6062012,127.011845,362.5677668,974.7171395,271.6038895
37.6128831,127.0132517,429.3380611,222.8277583,112.1319883
37.5801503,127.0210886,591.9094504,973.3146548,251.9296727
37.5978016,127.0286293,883.2396994,895.752508,448.9753115
37.6174288,127.0052391,727.8788769,768.4076028,246.1185878
37.5904642,127.0153939,317.3634654,597.3779095,433.4053966
37.5098633,127.1196084,640.8935991,1478.239615,131.968919
37.5001608,127.0938547,817.6846181,3925.618488,182.2028003
37.5008941,127.1033642,181.9939035,3205.252958,224.4405002
37.488879,127.1343817,940.8181783,3432.091338,423.4878883
37.5113817,127.1119601,798.1552877,1911.988334,360.3248935
37.4908067,127.1214912,588.3280325,3312.215342,119.1451367
37.5060511,127.0925147,981.8629422,3713.668038,378.078795
37.492598,127.1467615,355.3106211,3312.048951,390.9093514
37.4987609,127.1420624,902.6852584,2517.553871,279.5818116
37.5009727,127.1451581,956.0332675,2421.880734,498.3592991
37.4922597,127.13146,1018.90791,3043.350462,399.5173367
37.5021844,127.090499,1073.96348,4063.620142,201.395248
37.509093,127.130512,260.0226285,1172.02153,103.3305532
37.5070872,127.086175,1139.688523,4176.082559,176.9043983
37.4861414,127.1300062,659.608099,3724.382695,230.950086
37.5034087,127.144859,921.5926636,2179.418579,395.7398729
37.5029293,127.0901363,1106.955383,4053.140761,271.4126089
37.4800799,127.1264705,609.1805528,4415.379522,123.744274
37.5012696,127.0960206,600.6714631,3698.24004,246.6100772
37.4944541,127.1249382,449.3683119,2849.399276,387.9929576
37.4892841,127.1344705,929.5444495,3387.922768,441.3195089
37.5021601,127.1437723,852.1404126,2245.992835,412.1619201
37.5086704,127.1162341,817.1575504,1782.29514,404.6101527
37.4935334,127.1528009,193.3658943,3481.653329,206.8555341
37.5270674,126.8473234,1041.969887,2456.013097,347.1958012
37.5220206,126.8452209,1181.949404,2882.858803,293.8949041
37.5216659,126.8307694,2450.823122,3327.496274,218.5646123
37.5196887,126.8495317,910.6536351,2578.414751,167.008083
37.5228984,126.8422155,1433.217768,3037.473456,162.3101367
37.5448579,126.829086,1326.107843,1416.549459,216.2177217
37.5226983,126.8530328,492.3684002,2845.186795,351.92848
37.5353215,126.8680287,1079.748965,1859.565128,196.4177386
37.5334301,126.8685979,901.6625252,2056.935997,360.2478577
37.5337632,126.8645855,855.5903091,1836.775368,261.9464206
37.5257118,126.8561389,288.4986416,2519.464039,394.4962762
37.5305485,126.8355885,2146.795032,2316.508009,432.4038083
37.5227889,126.8554325,289.0494441,2762.583286,409.0933432
37.5337486,126.8346851,1899.568583,2009.974049,166.488778
37.5423397,126.8655997,984.4880524,1163.137247,340.5426078
37.5243104,126.8404583,1585.038368,2913.957527,211.1918094
37.5454006,126.8749257,186.4165206,1804.488382,175.6582716
37.5363124,126.8702237,1252.738085,1907.867274,89.99297434
37.5146161,126.9147361,276.3801618,3876.479834,77.49232356
37.4882241,126.8976903,436.498384,2929.96538,261.0127712
37.5466483,126.9666491,689.6820601,173.6493027,230.5315964
37.5469063,126.9729787,529.8785225,732.1769694,334.3161338
37.5325821,127.0013292,823.864912,570.2177232,435.314792
37.5457835,126.9835042,1139.726265,1283.114901,224.1964874
37.6186663,126.9142024,324.3482153,1984.660949,121.3027124
37.6250686,126.9246102,132.6266381,2901.037598,119.7249678
37.5905727,126.9121123,356.945759,1146.709757,248.4481306
37.6039785,126.9338832,561.0943859,1394.387693,221.0026698
37.6275398,126.9150343,679.2545206,2974.014048,364.5491968
37.6170815,126.934451,817.2649219,2436.531377,358.1733748
37.6087941,126.9254484,405.9075944,1457.591227,345.3873726
37.6081071,126.9087922,676.0164755,859.0376065,144.6275591
37.6280352,126.9169103,761.8238628,3046.732576,201.4178164
37.6188562,126.9314616,488.7285004,2618.416425,278.7723375
37.5961313,126.9113275,367.8985295,534.8154975,380.0698809
37.6086818,126.9088422,623.5231746,917.6072982,80.64574903
37.5999234,126.9123625,660.5471583,107.3205737,263.7407526
37.6124924,126.9124629,663.3040544,1290.848903,265.5082227
37.5947108,126.9081695,131.5698199,775.0893514,271.7067842
37.6084071,126.9237179,406.0488347,1311.329487,441.2729854
37.6234917,126.9129719,223.3797708,2514.579609,280.1348735
37.6187227,126.9120479,341.1283488,1983.577942,96.49078956
37.5956481,126.9163186,803.1017096,683.596409,295.5836692
37.6015032,126.9240976,1174.298763,1045.67821,350.3849646
37.6146744,126.9195614,444.0726886,1662.989825,199.9025952
37.6053588,126.9264917,793.3140029,1349.355258,137.2759059
37.6163331,126.9087362,461.9030496,1745.505214,185.9642491
37.5962732,126.9128317,501.2856049,515.297643,388.7851508
37.5933219,126.9159953,809.6805227,903.2456279,330.3632942
37.6058547,126.9293677,868.5412924,1605.746253,332.1557372
37.6091266,126.9228435,327.970166,1307.733234,424.55264
37.5970612,126.9229049,1392.69802,1030.190013,200.9480816
37.6215428,126.9126663,80.29647135,2297.363411,142.1652881
37.596796,126.9105356,321.7085649,479.177636,470.648344
37.5965397,126.9165552,830.3512091,614.034878,211.2124795
37.5986718,126.9346138,407.8619015,1135.708702,375.4037545
37.6114006,126.9232985,72.15131181,1521.160899,263.4918388
37.577295,127.0212882,422.1654971,1127.634372,280.3123225
37.5795207,126.9682697,416.6286667,185.7779805,117.9075764
37.5808559,126.964388,717.1321539,436.9923475,272.3056397
37.5806148,126.9641331,712.0531788,433.2369129,277.7992575
37.6078678,126.9672083,2649.637169,1203.132569,284.1832465
37.5782293,127.0092916,507.1712951,526.0294699,337.5193795
37.5762599,127.0098323,360.1929952,696.3100974,393.5201603
37.5498974,127.0053147,1094.648123,1205.313785,309.1753816
37.5589616,127.0103823,146.8473167,1178.946044,133.0034451
37.5937643,127.1022351,1142.289124,805.3735705,115.6742055
37.5932311,127.0918699,647.4811692,1028.708339,434.0342434
37.5710953,127.087273,101.2817419,2074.542192,353.8934601
37.594219,127.1017778,1081.470727,846.951594,140.7109492
37.5903956,127.0749325,496.8006644,1025.1271,153.8183533
37.6016142,127.0937167,341.7449111,1751.443487,174.912817
37.5943807,127.0845578,262.7364819,1617.23743,420.1010792
37.6036756,127.0801607,394.3907554,1722.461357,117.9087169
37.5823776,127.0892215,311.6891626,1077.129698,391.8732992
37.6053049,127.1061139,216.1115196,2133.115909,102.0762685
37.6069236,127.0984918,616.5532726,2252.224504,312.0460612
37.6115084,127.0808219,1139.318243,1740.798296,179.3714073
37.5871819,127.0910712,599.4733842,801.9930539,441.455561
37.5875724,127.081901,574.2941058,1535.164742,350.335053
37.6015608,127.1000247,814.2200726,1651.183642,313.2172978
37.517899,127.0269723,630.7524413,372.358294,568.22571
37.5047485,127.0603067,924.5472172,2916.766404,160.6002255
37.5084528,127.0294199,302.7360903,950.2160022,285.2095301
37.5460822,127.1268627,201.0794767,2077.038412,92.92201093
37.5475925,127.1453381,509.7816222,3357.394257,398.9050696
37.530882,127.1318342,528.1318333,1253.788772,307.4055359
37.5551682,127.1344039,824.6098476,2750.581637,127.0290644
37.5500142,127.1311424,319.7767747,2405.242566,467.9570913
37.5496508,127.1301138,235.3381889,2315.124466,416.1777657
37.5445195,127.1389616,821.41312,2855.961128,213.0159849
37.5519843,127.1382107,964.4062726,3035.402027,361.3648167
37.5353214,127.1439469,508.4910353,2086.254327,362.3001128
37.5298874,127.1305195,561.4074602,1141.683061,149.2612549
37.541922,127.1320399,475.7412906,2480.884223,256.7297499
37.6251951,127.030822,508.4714532,585.9555044,218.309934
37.6176589,127.0259059,689.1848925,1148.039857,297.4460924
37.6412678,127.0142238,214.2909103,1134.276701,316.1385452
37.6274446,127.0228047,475.2698978,466.7160668,442.4898825
37.6613029,127.0089686,368.2190954,1298.404632,543.4418266
37.6246276,127.0223141,348.269696,711.8999311,456.6232665
37.6220553,127.0251401,429.8978601,867.4483655,142.0114978
37.6273,127.0119273,788.7234641,1379.215843,354.4265051
37.6310817,127.016663,285.4658621,949.9366768,305.927831
37.6452282,127.0101858,518.001435,878.4509595,169.0689423
37.6395239,127.0177943,298.1964636,1313.585676,281.7928949
37.6578743,127.0111095,242.7328682,875.2780831,146.1879351
37.6262773,127.0130974,668.8886376,1266.906959,254.7349201
37.6433181,127.0293816,1130.503008,1434.927333,344.2113511
37.645754,127.0175048,362.5681403,621.8575124,690.7961672
37.6440714,127.0154084,121.4336979,810.0301156,469.4676362
37.5782004,126.8151839,262.7785833,3975.869132,291.7478339
37.5601322,126.8113889,108.3868065,3034.771674,257.1374003
37.5375426,126.8495199,1300.979067,1288.133763,399.9844193
37.5393055,126.8343506,1410.651796,1476.630573,396.2956952
37.5371076,126.8408199,1343.528568,1497.681395,148.1617963
37.5298443,126.8441091,1427.197289,2262.756603,483.5317171
37.5557268,126.8592342,289.3719413,909.2537944,360.9733046
37.5564998,126.8587984,271.5450348,972.964068,450.9993651
37.5727335,126.8213187,668.8288611,3163.452242,367.820544
37.5352278,126.8382909,1614.226299,1749.818146,191.7172533
37.5351651,126.8494633,1485.28771,1539.138015,382.6517341
37.5342787,126.8391427,1687.802653,1834.414286,242.6015971
37.5450583,126.8342626,957.1692189,1011.820955,363.6516753
37.4897655,126.9334983,1257.253117,1990.763756,258.9623829
37.4651304,126.9319724,1805.314532,2567.694395,160.1107132
37.4743672,126.9768032,1142.56143,1885.353638,246.7749368
37.4838116,126.9456519,631.3983912,733.1777717,346.7588864
37.4700695,126.9664375,1834.986035,1686.313918,343.9337343
